params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile
seq_len=1024,fp16,0.0505,0.1991,0.1554,0.25,0.33
seq_len=2048,fp16,0.1396,0.6075,0.4890,0.23,0.29
seq_len=3072,fp16,0.2975,1.2347,1.0047,0.24,0.30
seq_len=4096,fp16,0.5180,2.0684,1.7004,0.25,0.30
seq_len=5120,fp16,0.8124,3.1186,2.5794,0.26,0.31
seq_len=6144,fp16,1.2835,4.3876,3.6355,0.29,0.35
seq_len=7168,fp16,1.7266,5.8745,4.8778,0.29,0.35
seq_len=8192,fp16,2.2547,7.5749,6.2996,0.30,0.36
seq_len=9216,fp16,2.8781,9.4944,7.9027,0.30,0.36
seq_len=10240,fp16,3.5980,11.6447,9.6911,0.31,0.37
seq_len=11264,fp16,4.4313,13.9734,11.6676,0.32,0.38
seq_len=12288,fp16,5.3209,16.5433,13.8188,0.32,0.39
seq_len=13312,fp16,6.2285,19.3336,16.1505,0.32,0.39
seq_len=14336,fp16,7.3789,22.3363,18.6641,0.33,0.40
seq_len=15360,fp16,8.3987,25.5625,21.3598,0.33,0.39
seq_len=16384,fp16,9.5875,28.9843,24.2356,0.33,0.40
seq_len=17408,fp16,10.8346,32.6312,27.2921,0.33,0.40
seq_len=18432,fp16,12.1480,36.4782,30.5212,0.33,0.40
seq_len=19456,fp16,13.6195,40.5566,33.9584,0.34,0.40
seq_len=20480,fp16,15.0856,44.8581,37.5725,0.34,0.40
