params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile
K=512,fp16,0.0167,0.0028,0.0029,5.94,5.72
K=512,bf16,0.0158,0.0027,0.0028,5.77,5.61
K=512,fp32,0.0103,0.0027,0.0033,3.77,3.11
K=1024,fp16,0.0238,0.0029,0.0033,8.21,7.14
K=1024,bf16,0.0243,0.0030,0.0030,8.16,8.01
K=1024,fp32,0.0157,0.0040,0.0040,3.98,3.89
K=1536,fp16,0.0315,0.0032,0.0039,9.81,7.98
K=1536,bf16,0.0316,0.0035,0.0040,8.95,7.88
K=1536,fp32,0.0200,0.0048,0.0059,4.13,3.38
K=2048,fp16,0.0373,0.0040,0.0045,9.42,8.36
K=2048,bf16,0.0375,0.0040,0.0046,9.46,8.13
K=2048,fp32,0.0244,0.0064,0.0076,3.84,3.20
K=2560,fp16,0.0446,0.0045,0.0059,9.84,7.59
K=2560,bf16,0.0445,0.0046,0.0066,9.76,6.73
K=2560,fp32,0.0296,0.0083,0.0099,3.56,2.99
K=3072,fp16,0.0506,0.0050,0.0068,10.14,7.50
K=3072,bf16,0.0514,0.0053,0.0065,9.68,7.91
K=3072,fp32,0.0341,0.0097,0.0113,3.51,3.03
K=3584,fp16,0.0580,0.0059,0.0091,9.88,6.35
K=3584,bf16,0.0586,0.0059,0.0086,10.01,6.82
K=3584,fp32,0.0388,0.0113,0.0120,3.44,3.23
K=4096,fp16,0.0634,0.0069,0.0096,9.15,6.62
K=4096,bf16,0.0636,0.0067,0.0093,9.48,6.84
K=4096,fp32,0.0429,0.0137,0.0136,3.14,3.15
K=4608,fp16,0.0715,0.0078,0.0113,9.18,6.35
K=4608,bf16,0.0721,0.0077,0.0114,9.31,6.32
K=4608,fp32,0.0481,0.0155,0.0151,3.10,3.19
K=5120,fp16,0.0788,0.0086,0.0121,9.20,6.52
K=5120,bf16,0.0795,0.0086,0.0121,9.20,6.55
K=5120,fp32,0.0532,0.0171,0.0174,3.11,3.07
K=5632,fp16,0.0872,0.0104,0.0138,8.38,6.32
K=5632,bf16,0.0879,0.0104,0.0135,8.42,6.49
K=5632,fp32,0.0586,0.0200,0.0181,2.93,3.23
K=6144,fp16,0.0960,0.0108,0.0144,8.89,6.67
K=6144,bf16,0.0980,0.0110,0.0140,8.87,7.01
K=6144,fp32,0.0632,0.0217,0.0201,2.92,3.14
K=6656,fp16,0.1097,0.0119,0.0161,9.25,6.83
K=6656,bf16,0.1090,0.0120,0.0156,9.10,6.97
K=6656,fp32,0.0691,0.0245,0.0218,2.82,3.17
K=7168,fp16,0.1209,0.0125,0.0164,9.71,7.37
K=7168,bf16,0.1200,0.0126,0.0164,9.52,7.31
K=7168,fp32,0.0749,0.0257,0.0229,2.92,3.27
K=7680,fp16,0.1304,0.0149,0.0191,8.73,6.82
K=7680,bf16,0.1317,0.0149,0.0188,8.86,7.02
K=7680,fp32,0.0801,0.0281,0.0248,2.85,3.23
K=8192,fp16,0.1230,0.0144,0.0199,8.55,6.18
K=8192,bf16,0.1235,0.0140,0.0197,8.80,6.27
K=8192,fp32,0.0730,0.0299,0.0262,2.44,2.78
K=8704,fp16,0.1321,0.0164,0.0204,8.03,6.48
K=8704,bf16,0.1324,0.0167,0.0208,7.94,6.37
K=8704,fp32,0.0783,0.0334,0.0278,2.35,2.82
K=9216,fp16,0.1412,0.0158,0.0206,8.92,6.84
K=9216,bf16,0.1414,0.0157,0.0216,9.01,6.55
K=9216,fp32,0.0826,0.0338,0.0294,2.44,2.81
K=9728,fp16,0.1511,0.0173,0.0237,8.73,6.37
K=9728,bf16,0.1514,0.0176,0.0217,8.62,6.97
K=9728,fp32,0.0865,0.0372,0.0312,2.33,2.77
K=10240,fp16,0.1597,0.0175,0.0244,9.13,6.54
K=10240,bf16,0.1596,0.0178,0.0221,8.95,7.22
K=10240,fp32,0.0908,0.0386,0.0336,2.35,2.70
