params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile,triton_vs_cutile,tilelang_ms,speedup_tilelang
K=512,fp16,0.0047,0.0035,0.0035,1.35,1.34,1.0064,0.0029,1.64
K=512,bf16,0.0047,0.0035,0.0035,1.32,1.32,0.9988,0.0030,1.55
K=512,fp32,0.0049,0.0030,0.0035,1.65,1.42,1.1631,0.0029,1.71
K=1024,fp16,0.0056,0.0036,0.0037,1.57,1.52,1.0299,0.0029,1.85
K=1024,bf16,0.0054,0.0038,0.0035,1.41,1.54,0.9150,0.0030,1.87
K=1024,fp32,0.0069,0.0038,0.0040,1.80,1.73,1.0401,0.0041,1.72
K=1536,fp16,0.0055,0.0044,0.0052,1.26,1.06,1.1919,0.0036,1.56
K=1536,bf16,0.0061,0.0046,0.0055,1.31,1.10,1.1861,0.0038,1.64
K=1536,fp32,0.0088,0.0056,0.0070,1.57,1.26,1.2517,0.0053,1.66
K=2048,fp16,0.0057,0.0049,0.0059,1.16,0.97,1.1915,0.0046,1.27
K=2048,bf16,0.0059,0.0053,0.0061,1.10,0.96,1.1430,0.0045,1.33
K=2048,fp32,0.0106,0.0072,0.0089,1.49,1.19,1.2463,0.0082,1.26
K=2560,fp16,0.0068,0.0064,0.0076,1.06,0.88,1.1999,0.0055,1.22
K=2560,bf16,0.0068,0.0065,0.0076,1.05,0.90,1.1651,0.0056,1.23
K=2560,fp32,0.0132,0.0089,0.0116,1.48,1.14,1.2981,0.0106,1.26
K=3072,fp16,0.0079,0.0072,0.0085,1.10,0.93,1.1885,0.0063,1.24
K=3072,bf16,0.0080,0.0072,0.0083,1.12,0.97,1.1541,0.0062,1.26
K=3072,fp32,0.0156,0.0104,0.0130,1.50,1.21,1.2452,0.0120,1.26
K=3584,fp16,0.0089,0.0082,0.0118,1.08,0.75,1.4327,0.0072,1.23
K=3584,bf16,0.0091,0.0085,0.0107,1.08,0.86,1.2623,0.0075,1.22
K=3584,fp32,0.0174,0.0123,0.0137,1.42,1.27,1.1163,0.0132,1.31
K=4096,fp16,0.0094,0.0092,0.0127,1.03,0.74,1.3794,0.0082,1.20
K=4096,bf16,0.0095,0.0099,0.0116,0.96,0.82,1.1784,0.0082,1.16
K=4096,fp32,0.0193,0.0144,0.0153,1.34,1.26,1.0676,0.0146,1.33
K=4608,fp16,0.0105,0.0108,0.0148,0.97,0.71,1.3651,0.0111,0.95
K=4608,bf16,0.0107,0.0112,0.0140,0.95,0.76,1.2475,0.0101,1.04
K=4608,fp32,0.0216,0.0162,0.0167,1.34,1.29,1.0319,0.0157,1.37
K=5120,fp16,0.0115,0.0118,0.0155,0.98,0.74,1.3218,0.0098,1.18
K=5120,bf16,0.0117,0.0122,0.0145,0.96,0.81,1.1879,0.0101,1.15
K=5120,fp32,0.0257,0.0180,0.0188,1.43,1.37,1.0420,0.0171,1.44
K=5632,fp16,0.0127,0.0128,0.0167,0.99,0.76,1.3100,0.0114,1.12
K=5632,bf16,0.0132,0.0133,0.0167,0.99,0.79,1.2488,0.0124,1.03
K=5632,fp32,0.0282,0.0205,0.0196,1.38,1.44,0.9526,0.0186,1.47
K=6144,fp16,0.0133,0.0138,0.0175,0.96,0.76,1.2647,0.0115,1.17
K=6144,bf16,0.0137,0.0147,0.0174,0.93,0.78,1.1887,0.0117,1.16
K=6144,fp32,0.0299,0.0224,0.0216,1.34,1.38,0.9672,0.0200,1.51
K=6656,fp16,0.0142,0.0153,0.0209,0.93,0.68,1.3657,0.0163,0.90
K=6656,bf16,0.0147,0.0159,0.0194,0.92,0.76,1.2184,0.0125,1.19
K=6656,fp32,0.0324,0.0247,0.0233,1.31,1.39,0.9443,0.0219,1.49
K=7168,fp16,0.0156,0.0159,0.0216,0.98,0.72,1.3627,0.0135,1.15
K=7168,bf16,0.0154,0.0164,0.0199,0.94,0.77,1.2078,0.0136,1.15
K=7168,fp32,0.0349,0.0267,0.0248,1.31,1.41,0.9287,0.0233,1.52
K=7680,fp16,0.0170,0.0170,0.0166,1.00,1.02,0.9746,0.0144,1.14
K=7680,bf16,0.0168,0.0176,0.0233,0.95,0.72,1.3259,0.0168,1.01
K=7680,fp32,0.0370,0.0295,0.0261,1.26,1.42,0.8855,0.0250,1.49
K=8192,fp16,0.0175,0.0187,0.0172,0.93,1.02,0.9180,0.0147,1.19
K=8192,bf16,0.0176,0.0183,0.0241,0.96,0.73,1.3134,0.0148,1.18
K=8192,fp32,0.0394,0.0318,0.0277,1.24,1.42,0.8705,0.0272,1.44
K=8704,fp16,0.0185,0.0198,0.0217,0.94,0.85,1.0967,0.0202,0.92
K=8704,bf16,0.0189,0.0199,0.0229,0.95,0.82,1.1501,0.0173,1.10
K=8704,fp32,0.0422,0.0346,0.0293,1.22,1.44,0.8448,0.0284,1.46
K=9216,fp16,0.0195,0.0204,0.0224,0.95,0.87,1.0956,0.0164,1.20
K=9216,bf16,0.0199,0.0209,0.0247,0.95,0.81,1.1793,0.0163,1.21
K=9216,fp32,0.0459,0.0368,0.0306,1.25,1.50,0.8296,0.0304,1.51
K=9728,fp16,0.0211,0.0219,0.0257,0.97,0.82,1.1746,0.0174,1.20
K=9728,bf16,0.0208,0.0222,0.0264,0.94,0.79,1.1899,0.0197,1.08
K=9728,fp32,0.0481,0.0390,0.0322,1.23,1.50,0.8236,0.0318,1.48
K=10240,fp16,0.0220,0.0225,0.0264,0.98,0.83,1.1753,0.0176,1.22
K=10240,bf16,0.0219,0.0232,0.0281,0.95,0.78,1.2092,0.0181,1.22
K=10240,fp32,0.0499,0.0406,0.0346,1.23,1.44,0.8522,0.0334,1.52
