params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile
seq_len=2048,float32,0.4328,0.0321,0.0295,13.49,14.66
seq_len=4096,float32,0.3007,0.0263,0.0289,11.42,10.42
seq_len=6144,float32,0.4515,0.0340,0.0297,13.28,15.22
seq_len=8192,float32,0.3410,0.0291,0.0643,11.71,5.30
seq_len=10240,float32,1.2929,0.0798,0.0701,16.20,18.45
seq_len=12288,float32,0.6556,0.0329,0.0485,19.92,13.53
seq_len=14336,float32,0.4858,0.0338,0.0489,14.37,9.93
seq_len=16384,float32,0.3324,0.0381,0.1407,8.72,2.36
seq_len=18432,float32,1.2737,0.0483,0.0956,26.37,13.32
seq_len=20480,float32,0.3342,0.0471,0.0966,7.10,3.46
seq_len=22528,float32,0.3461,0.0473,0.1318,7.32,2.63
seq_len=24576,float32,0.3936,0.0474,0.1060,8.30,3.71
seq_len=26624,float32,0.3320,0.0651,0.1188,5.10,2.79
seq_len=28672,float32,0.3477,0.0476,0.1284,7.31,2.71
seq_len=30720,float32,0.3423,0.0474,0.1214,7.23,2.82
seq_len=32768,float32,0.3410,0.0474,0.1332,7.20,2.56
seq_len=34816,float32,0.3476,0.0472,0.1553,7.37,2.24
seq_len=36864,float32,0.6934,0.0470,0.1623,14.75,4.27
seq_len=38912,float32,1.3478,0.0773,0.2268,17.43,5.94
seq_len=40960,float32,1.4671,0.1271,0.1424,11.54,10.30
