params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile
M=32,fp16,0.0107,0.0027,0.0025,3.99,4.21
M=32,bf16,0.0098,0.0028,0.0027,3.57,3.64
M=32,fp32,0.0033,0.0034,0.0032,0.97,1.01
M=64,fp16,0.0126,0.0033,0.0029,3.88,4.32
M=64,bf16,0.0123,0.0031,0.0029,3.94,4.26
M=64,fp32,0.0043,0.0048,0.0039,0.90,1.11
M=96,fp16,0.0159,0.0045,0.0035,3.54,4.51
M=96,bf16,0.0166,0.0043,0.0035,3.91,4.71
M=96,fp32,0.0057,0.0061,0.0045,0.94,1.28
M=128,fp16,0.0181,0.0047,0.0035,3.85,5.16
M=128,bf16,0.0176,0.0054,0.0035,3.25,5.04
M=128,fp32,0.0066,0.0075,0.0049,0.88,1.35
M=160,fp16,0.0221,0.0068,0.0048,3.25,4.57
M=160,bf16,0.0227,0.0068,0.0048,3.34,4.73
M=160,fp32,0.0114,0.0109,0.0069,1.04,1.64
M=192,fp16,0.0255,0.0076,0.0051,3.35,5.02
M=192,bf16,0.0254,0.0075,0.0051,3.36,5.02
M=192,fp32,0.0137,0.0129,0.0082,1.06,1.67
M=224,fp16,0.0396,0.0098,0.0078,4.03,5.10
M=224,bf16,0.0397,0.0098,0.0079,4.06,5.03
M=224,fp32,0.0236,0.0214,0.0156,1.10,1.51
M=256,fp16,0.0447,0.0106,0.0079,4.22,5.63
M=256,bf16,0.0443,0.0105,0.0078,4.21,5.71
M=256,fp32,0.0262,0.0249,0.0175,1.05,1.50
M=288,fp16,0.0637,0.0134,0.0116,4.76,5.47
M=288,bf16,0.0634,0.0140,0.0118,4.51,5.38
M=288,fp32,0.0417,0.0392,0.0279,1.07,1.50
M=320,fp16,0.0778,0.0152,0.0122,5.12,6.35
M=320,bf16,0.0785,0.0148,0.0125,5.29,6.30
M=320,fp32,0.0537,0.0457,0.0304,1.17,1.77
M=352,fp16,0.1041,0.0220,0.0168,4.72,6.21
M=352,bf16,0.1038,0.0214,0.0169,4.86,6.15
M=352,fp32,0.0751,0.0651,0.0527,1.15,1.43
M=384,fp16,0.1039,0.0228,0.0192,4.56,5.41
M=384,bf16,0.1040,0.0228,0.0192,4.56,5.41
M=384,fp32,0.0715,0.0700,0.0446,1.02,1.60
M=416,fp16,0.1457,0.0276,0.0260,5.27,5.61
M=416,bf16,0.1457,0.0277,0.0263,5.25,5.55
M=416,fp32,0.1081,0.0995,0.0669,1.09,1.62
M=448,fp16,0.1661,0.0296,0.0278,5.61,5.97
M=448,bf16,0.1668,0.0289,0.0273,5.76,6.11
M=448,fp32,0.1230,0.1148,0.0711,1.07,1.73
M=480,fp16,0.2148,0.0357,0.0346,6.02,6.20
M=480,bf16,0.2153,0.0356,0.0346,6.05,6.22
M=480,fp32,0.1666,0.1445,0.0894,1.15,1.86
M=512,fp16,0.2318,0.0369,0.0358,6.28,6.47
M=512,bf16,0.2314,0.0371,0.0364,6.24,6.36
M=512,fp32,0.1767,0.1561,0.0947,1.13,1.87
M=544,fp16,0.2878,0.0474,0.0460,6.07,6.26
M=544,bf16,0.2884,0.0482,0.0461,5.98,6.26
M=544,fp32,0.2262,0.1905,0.1242,1.19,1.82
M=576,fp16,0.3122,0.0500,0.0487,6.24,6.42
M=576,bf16,0.3131,0.0500,0.0480,6.26,6.52
M=576,fp32,0.2440,0.2213,0.1308,1.10,1.87
M=608,fp16,0.3794,0.0598,0.0590,6.34,6.43
M=608,bf16,0.3804,0.0597,0.0588,6.37,6.47
M=608,fp32,0.3038,0.2639,0.1649,1.15,1.84
M=640,fp16,0.4018,0.0618,0.0611,6.50,6.58
M=640,bf16,0.4026,0.0622,0.0611,6.48,6.59
M=640,fp32,0.3180,0.2900,0.1727,1.10,1.84
